year,month,year_month,is_year_total,permit_type_sv,permit_type_en,occupation_field_sv,occupation_field_en,occupation_group_sv,occupation_group_en,granted_count
2024,2,2024-02,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Juristsekreterare, chefssekreterare och institutionssekreterare m.fl.",Legal and executive secretaries,5
2024,3,2024-03,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Juristsekreterare, chefssekreterare och institutionssekreterare m.fl.",Legal and executive secretaries,2
2024,4,2024-04,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Juristsekreterare, chefssekreterare och institutionssekreterare m.fl.",Legal and executive secretaries,4
2024,5,2024-05,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Juristsekreterare, chefssekreterare och institutionssekreterare m.fl.",Legal and executive secretaries,2
2024,6,2024-06,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Juristsekreterare, chefssekreterare och institutionssekreterare m.fl.",Legal and executive secretaries,3
2024,7,2024-07,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Juristsekreterare, chefssekreterare och institutionssekreterare m.fl.",Legal and executive secretaries,2
2024,8,2024-08,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Juristsekreterare, chefssekreterare och institutionssekreterare m.fl.",Legal and executive secretaries,2
2024,9,2024-09,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Juristsekreterare, chefssekreterare och institutionssekreterare m.fl.",Legal and executive secretaries,3
2024,10,2024-10,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Juristsekreterare, chefssekreterare och institutionssekreterare m.fl.",Legal and executive secretaries,4
2024,11,2024-11,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Juristsekreterare, chefssekreterare och institutionssekreterare m.fl.",Legal and executive secretaries,3
2024,12,2024-12,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Juristsekreterare, chefssekreterare och institutionssekreterare m.fl.",Legal and executive secretaries,3
2024,,2024,True,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Juristsekreterare, chefssekreterare och institutionssekreterare m.fl.",Legal and executive secretaries,36
2024,1,2024-01,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Köksmästare och souschefer,Head chefs and sous chefs,0
2024,2,2024-02,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Köksmästare och souschefer,Head chefs and sous chefs,2
2024,3,2024-03,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Köksmästare och souschefer,Head chefs and sous chefs,1
2024,4,2024-04,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Köksmästare och souschefer,Head chefs and sous chefs,3
2024,5,2024-05,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Köksmästare och souschefer,Head chefs and sous chefs,2
2024,6,2024-06,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Köksmästare och souschefer,Head chefs and sous chefs,2
2024,7,2024-07,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Köksmästare och souschefer,Head chefs and sous chefs,2
2024,8,2024-08,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Köksmästare och souschefer,Head chefs and sous chefs,0
2024,9,2024-09,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Köksmästare och souschefer,Head chefs and sous chefs,1
2024,10,2024-10,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Köksmästare och souschefer,Head chefs and sous chefs,0
2024,11,2024-11,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Köksmästare och souschefer,Head chefs and sous chefs,1
2024,12,2024-12,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Köksmästare och souschefer,Head chefs and sous chefs,1
2024,,2024,True,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Köksmästare och souschefer,Head chefs and sous chefs,15
2024,1,2024-01,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Piloter, fartygs- och maskinbefäl m.fl.",Pilots and ship/engine officers,2
2024,2,2024-02,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Piloter, fartygs- och maskinbefäl m.fl.",Pilots and ship/engine officers,3
2024,3,2024-03,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Piloter, fartygs- och maskinbefäl m.fl.",Pilots and ship/engine officers,0
2024,4,2024-04,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Piloter, fartygs- och maskinbefäl m.fl.",Pilots and ship/engine officers,0
2024,5,2024-05,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Piloter, fartygs- och maskinbefäl m.fl.",Pilots and ship/engine officers,0
2024,6,2024-06,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Piloter, fartygs- och maskinbefäl m.fl.",Pilots and ship/engine officers,1
2024,7,2024-07,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Piloter, fartygs- och maskinbefäl m.fl.",Pilots and ship/engine officers,0
2024,8,2024-08,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Piloter, fartygs- och maskinbefäl m.fl.",Pilots and ship/engine officers,0
2024,9,2024-09,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Piloter, fartygs- och maskinbefäl m.fl.",Pilots and ship/engine officers,0
2024,10,2024-10,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Piloter, fartygs- och maskinbefäl m.fl.",Pilots and ship/engine officers,0
2024,11,2024-11,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Piloter, fartygs- och maskinbefäl m.fl.",Pilots and ship/engine officers,1
2024,12,2024-12,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Piloter, fartygs- och maskinbefäl m.fl.",Pilots and ship/engine officers,2
2024,,2024,True,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,"Piloter, fartygs- och maskinbefäl m.fl.",Pilots and ship/engine officers,9
2024,1,2024-01,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Skatte- och socialförsäkringshandläggare m.fl.,Tax and social-insurance officers,6
2024,2,2024-02,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,Skatte- och socialförsäkringshandläggare m.fl.,Tax and social-insurance officers,4
